date,product_name,category,shelf_life_hours,day_of_week,weekend_flag,month,holiday_flag,promotion_flag,temperature_c,rainfall_mm,footfall,price,current_stock,produced_qty,qty_sold,waste_qty
2025-08-03,Ice Cream,Dessert,72,6,1,8,0,0,17.3,6.1,434,4.0,19,157,135,22
2025-03-12,Bread,Bakery,48,2,0,3,0,0,9.9,5.4,285,2.5,107,160,136,24
2024-08-22,Bread,Bakery,48,3,0,8,0,0,14.6,1.9,309,2.5,87,115,115,0
2025-08-05,Bread,Bakery,48,1,0,8,0,0,21.2,6.2,326,2.5,50,131,128,3
2025-04-13,Chicken Roll,Snack,24,6,1,4,0,0,21.9,0.0,515,3.5,77,157,157,0
2024-03-31,Coffee,Beverage,12,6,1,3,0,0,28.9,4.1,479,3.0,35,158,152,6
2025-01-01,Chicken Roll,Snack,24,2,0,1,0,0,16.5,0.0,461,3.5,16,135,132,3
2025-01-25,Salad,Healthy,24,5,1,1,0,0,14.9,3.3,431,5.5,76,89,89,0
2025-08-24,Chicken Roll,Snack,24,6,1,8,0,0,16.7,11.7,556,3.5,85,148,129,19
2024-05-25,Coffee,Beverage,12,5,1,5,1,0,10.6,8.0,560,3.0,20,180,180,0
2025-11-01,Bread,Bakery,48,5,1,11,0,0,9.3,4.2,530,2.5,35,192,185,7
2025-03-05,Chicken Roll,Snack,24,2,0,3,0,0,-1.1,0.0,302,3.5,82,93,93,0
2024-10-28,Burger,FastFood,24,0,0,10,0,0,29.3,0.0,376,6.0,76,115,115,0
2025-05-30,Coffee,Beverage,12,4,0,5,0,0,26.4,7.6,298,3.0,106,125,108,17
2025-10-08,Salad,Healthy,24,2,0,10,0,0,32.6,1.2,361,5.5,59,79,76,3
2025-09-19,Salad,Healthy,24,4,0,9,0,1,17.6,3.7,314,5.5,49,100,100,0
2024-05-28,Bread,Bakery,48,1,0,5,0,0,11.2,3.9,390,2.5,113,108,108,0
2024-01-24,Bread,Bakery,48,2,0,1,1,0,16.7,0.0,378,2.5,26,178,161,17
2025-08-26,Bread,Bakery,48,1,0,8,0,0,21.4,9.8,368,2.5,11,136,136,0
2025-10-04,Pizza Slice,FastFood,24,5,1,10,0,0,23.1,0.7,396,5.0,63,148,126,22
2024-01-17,Ice Cream,Dessert,72,2,0,1,0,0,18.4,2.3,437,4.0,109,119,112,7
2025-02-23,Bread,Bakery,48,6,1,2,0,0,17.8,0.0,478,2.5,87,172,172,0
2024-11-23,Burger,FastFood,24,5,1,11,0,0,15.2,2.3,509,6.0,15,157,157,0
2025-01-24,Burger,FastFood,24,4,0,1,0,0,35.7,5.3,397,6.0,92,118,110,8
2024-02-27,Chicken Roll,Snack,24,1,0,2,0,0,20.2,4.3,423,3.5,72,143,138,5
2025-11-04,Sandwich,Bakery,48,1,0,11,0,0,4.4,1.9,342,4.5,78,99,99,0
2025-02-23,Salad,Healthy,24,6,1,2,0,1,23.8,0.0,460,5.5,61,116,116,0
2024-10-25,Bread,Bakery,48,4,0,10,0,0,4.6,10.1,379,2.5,118,133,129,4
2025-07-14,Bread,Bakery,48,0,0,7,0,0,27.6,2.8,377,2.5,119,131,123,8
2025-06-12,Pizza Slice,FastFood,24,3,0,6,0,1,21.5,7.4,416,5.0,22,126,124,2
2025-10-20,Ice Cream,Dessert,72,0,0,10,0,0,31.9,7.0,359,4.0,70,178,159,19
2025-11-29,Salad,Healthy,24,5,1,11,0,0,11.4,5.6,474,5.5,118,104,81,23
2025-01-25,Pizza Slice,FastFood,24,5,1,1,0,1,28.7,1.4,442,5.0,34,180,161,19
2025-09-30,Burger,FastFood,24,1,0,9,0,1,19.5,2.6,424,6.0,20,148,128,20
2025-07-14,Bread,Bakery,48,0,0,7,0,0,14.9,7.2,322,2.5,31,125,125,0
2025-01-15,Pizza Slice,FastFood,24,2,0,1,0,0,14.1,0.9,436,5.0,50,110,109,1
2025-05-14,Sandwich,Bakery,48,2,0,5,0,0,29.2,4.9,222,4.5,22,94,94,0
2024-05-16,Pizza Slice,FastFood,24,3,0,5,0,0,13.6,0.0,361,5.0,76,96,85,11
2024-04-24,Ice Cream,Dessert,72,2,0,4,0,0,17.5,0.0,355,4.0,63,121,121,0
2025-05-17,Chicken Roll,Snack,24,5,1,5,0,1,25.3,13.5,495,3.5,99,164,164,0
2024-09-25,Coffee,Beverage,12,2,0,9,0,1,25.3,1.4,322,3.0,104,165,154,11
2025-05-12,Coffee,Beverage,12,0,0,5,0,0,18.7,3.5,337,3.0,111,149,149,0
2024-08-05,Salad,Healthy,24,0,0,8,0,0,16.3,0.0,320,5.5,88,64,62,2
2024-03-11,Salad,Healthy,24,0,0,3,0,0,16.9,0.0,404,5.5,63,103,87,16
2024-08-10,Pizza Slice,FastFood,24,5,1,8,0,1,20.9,1.3,429,5.0,60,138,138,0
2025-03-18,Pizza Slice,FastFood,24,1,0,3,0,0,22.4,10.9,313,5.0,57,86,86,0
2024-01-11,Chicken Roll,Snack,24,3,0,1,0,0,18.5,12.3,397,3.5,86,145,122,23
2025-08-02,Coffee,Beverage,12,5,1,8,0,0,14.6,3.1,476,3.0,37,155,155,0
2024-03-03,Bread,Bakery,48,6,1,3,0,0,10.4,11.4,474,2.5,54,154,144,10
2024-08-16,Ice Cream,Dessert,72,4,0,8,0,0,15.1,0.2,487,4.0,96,136,124,12
2024-03-01,Sandwich,Bakery,48,4,0,3,0,0,3.1,2.6,226,4.5,87,94,80,14
2024-04-14,Burger,FastFood,24,6,1,4,0,0,9.5,0.0,482,6.0,109,156,135,21
2024-11-18,Bread,Bakery,48,0,0,11,0,1,16.3,2.1,485,2.5,36,164,157,7
2025-04-23,Pizza Slice,FastFood,24,2,0,4,0,0,20.3,0.9,305,5.0,91,119,108,11
2025-12-25,Coffee,Beverage,12,3,0,12,0,1,8.3,4.6,381,3.0,59,133,133,0
2024-09-27,Coffee,Beverage,12,4,0,9,0,0,18.8,0.0,347,3.0,108,151,130,21
2024-04-16,Chicken Roll,Snack,24,1,0,4,0,1,13.5,0.0,372,3.5,113,162,144,18
2024-01-19,Sandwich,Bakery,48,4,0,1,0,0,15.8,9.1,311,4.5,80,72,70,2
2024-07-02,Coffee,Beverage,12,1,0,7,0,0,17.8,1.0,331,3.0,28,143,142,1
2025-10-12,Salad,Healthy,24,6,1,10,1,0,16.4,1.6,480,5.5,106,118,118,0
2024-11-18,Bread,Bakery,48,0,0,11,1,0,16.1,4.4,299,2.5,70,143,143,0
2025-06-08,Pizza Slice,FastFood,24,6,1,6,0,0,20.6,3.1,468,5.0,106,118,118,0
2024-07-23,Chicken Roll,Snack,24,1,0,7,0,0,15.3,6.3,407,3.5,23,102,102,0
2025-12-20,Sandwich,Bakery,48,5,1,12,0,0,31.4,6.3,425,4.5,118,114,114,0
2025-07-28,Pizza Slice,FastFood,24,0,0,7,0,0,41.0,2.4,330,5.0,94,117,102,15
2025-09-14,Burger,FastFood,24,6,1,9,0,0,19.8,4.5,395,6.0,69,122,122,0
2025-02-16,Ice Cream,Dessert,72,6,1,2,0,0,16.5,2.1,466,4.0,27,141,141,0
2024-05-18,Salad,Healthy,24,5,1,5,0,0,20.5,0.0,484,5.5,118,122,98,24
2025-04-02,Salad,Healthy,24,2,0,4,0,0,15.5,2.2,404,5.5,73,80,73,7
2025-12-10,Ice Cream,Dessert,72,2,0,12,0,0,25.7,1.6,421,4.0,61,163,152,11
2024-05-19,Coffee,Beverage,12,6,1,5,0,0,15.8,6.1,520,3.0,70,160,160,0
2025-02-20,Bread,Bakery,48,3,0,2,0,0,12.3,4.3,367,2.5,96,142,134,8
2025-10-14,Coffee,Beverage,12,1,0,10,0,0,13.6,0.0,408,3.0,33,176,158,18
2025-11-21,Bread,Bakery,48,4,0,11,0,1,17.6,10.3,284,2.5,14,178,162,16
2025-12-13,Ice Cream,Dessert,72,5,1,12,0,1,18.1,1.3,301,4.0,18,140,140,0
2024-02-13,Pizza Slice,FastFood,24,1,0,2,0,0,9.9,3.5,471,5.0,40,121,121,0
2024-08-21,Pizza Slice,FastFood,24,2,0,8,0,0,18.5,0.5,327,5.0,96,114,104,10
2025-12-15,Burger,FastFood,24,0,0,12,0,0,23.1,3.4,335,6.0,109,116,105,11
2025-11-21,Ice Cream,Dessert,72,4,0,11,0,1,10.4,5.2,305,4.0,80,116,116,0
2024-11-01,Ice Cream,Dessert,72,4,0,11,0,1,18.2,1.9,399,4.0,74,148,144,4
2024-08-28,Sandwich,Bakery,48,2,0,8,0,0,13.9,2.5,238,4.5,43,102,94,8
2024-10-28,Coffee,Beverage,12,0,0,10,1,1,14.2,0.0,381,3.0,107,179,179,0
2025-10-26,Coffee,Beverage,12,6,1,10,0,0,34.9,9.1,401,3.0,16,142,142,0
2024-05-15,Bread,Bakery,48,2,0,5,0,1,23.6,1.8,426,2.5,115,156,156,0
2024-02-13,Sandwich,Bakery,48,1,0,2,0,0,11.4,3.5,357,4.5,53,81,81,0
2024-11-21,Bread,Bakery,48,3,0,11,0,0,24.8,3.7,347,2.5,110,127,124,3
2024-05-20,Ice Cream,Dessert,72,0,0,5,1,0,17.4,7.4,505,4.0,55,164,152,12
2025-05-28,Salad,Healthy,24,2,0,5,0,1,8.2,9.1,331,5.5,85,88,82,6
2025-04-05,Burger,FastFood,24,5,1,4,0,0,14.9,0.0,426,6.0,39,148,148,0
2025-06-16,Sandwich,Bakery,48,0,0,6,1,0,17.1,3.8,457,4.5,68,124,112,12
2024-05-25,Bread,Bakery,48,5,1,5,0,0,21.6,6.9,489,2.5,43,133,109,24
2025-10-14,Salad,Healthy,24,1,0,10,0,0,12.5,5.8,428,5.5,21,84,84,0
2025-07-14,Pizza Slice,FastFood,24,0,0,7,0,0,24.9,2.8,373,5.0,107,102,102,0
2024-11-04,Salad,Healthy,24,0,0,11,0,0,18.8,10.4,357,5.5,75,81,81,0
2025-11-26,Salad,Healthy,24,2,0,11,0,0,27.4,4.4,315,5.5,110,89,89,0
2025-03-18,Salad,Healthy,24,1,0,3,0,0,11.2,8.4,350,5.5,14,90,89,1
2025-08-12,Salad,Healthy,24,1,0,8,0,1,22.1,0.0,372,5.5,27,107,88,19
2025-04-08,Burger,FastFood,24,1,0,4,0,0,6.4,3.7,381,6.0,29,104,104,0
2025-01-30,Bread,Bakery,48,3,0,1,0,0,15.4,2.2,349,2.5,99,148,136,12
2024-06-08,Pizza Slice,FastFood,24,5,1,6,1,1,15.6,10.8,476,5.0,102,175,167,8
2024-12-23,Pizza Slice,FastFood,24,0,0,12,0,0,24.1,5.4,375,5.0,39,72,68,4
2024-11-30,Salad,Healthy,24,5,1,11,0,0,11.5,2.0,434,5.5,70,114,114,0
2024-12-29,Bread,Bakery,48,6,1,12,0,0,15.8,3.2,421,2.5,89,139,139,0
2025-10-30,Chicken Roll,Snack,24,3,0,10,0,0,19.5,5.4,286,3.5,13,129,129,0
2025-07-29,Chicken Roll,Snack,24,1,0,7,1,0,34.2,3.8,326,3.5,103,115,115,0
2024-01-21,Salad,Healthy,24,6,1,1,0,1,12.1,1.5,503,5.5,59,135,135,0
2025-03-15,Bread,Bakery,48,5,1,3,0,0,27.3,0.8,358,2.5,52,139,134,5
2025-12-05,Salad,Healthy,24,4,0,12,0,0,29.7,11.8,389,5.5,71,76,69,7
2024-03-26,Coffee,Beverage,12,1,0,3,0,0,26.5,3.7,319,3.0,33,113,113,0
2024-03-12,Chicken Roll,Snack,24,1,0,3,0,0,8.3,3.9,354,3.5,111,137,118,19
2025-04-02,Pizza Slice,FastFood,24,2,0,4,0,0,29.3,1.4,251,5.0,95,98,98,0
2025-03-08,Chicken Roll,Snack,24,5,1,3,0,1,17.0,2.7,496,3.5,42,188,175,13
2025-02-18,Chicken Roll,Snack,24,1,0,2,1,0,4.6,4.8,480,3.5,19,132,132,0
2024-09-21,Coffee,Beverage,12,5,1,9,1,0,19.3,5.9,522,3.0,33,218,195,23
2024-06-09,Chicken Roll,Snack,24,6,1,6,0,0,27.5,6.5,404,3.5,10,140,140,0
2025-02-07,Sandwich,Bakery,48,4,0,2,0,1,17.5,3.2,345,4.5,77,127,127,0
2025-08-01,Salad,Healthy,24,4,0,8,0,0,16.6,1.8,367,5.5,54,88,71,17
2025-04-02,Chicken Roll,Snack,24,2,0,4,0,1,15.7,3.3,352,3.5,45,163,145,18
2024-03-28,Burger,FastFood,24,3,0,3,0,0,15.5,11.1,295,6.0,93,102,100,2
2024-06-24,Pizza Slice,FastFood,24,0,0,6,0,0,9.8,0.3,310,5.0,94,133,125,8
2024-12-12,Bread,Bakery,48,3,0,12,1,1,20.8,1.3,438,2.5,73,166,154,12
2025-04-15,Pizza Slice,FastFood,24,1,0,4,0,0,17.8,0.0,248,5.0,38,105,92,13
2024-11-20,Burger,FastFood,24,2,0,11,0,0,15.6,0.0,341,6.0,104,113,95,18
2025-06-30,Salad,Healthy,24,0,0,6,0,0,15.4,4.0,397,5.5,107,75,74,1
2024-10-30,Sandwich,Bakery,48,2,0,10,0,0,13.2,2.2,452,4.5,99,119,119,0
2024-10-23,Salad,Healthy,24,2,0,10,0,0,21.3,2.7,280,5.5,39,86,86,0
2025-07-10,Burger,FastFood,24,3,0,7,0,0,24.7,1.7,255,6.0,104,106,86,20
2024-11-19,Bread,Bakery,48,1,0,11,0,1,24.3,0.0,459,2.5,34,189,177,12
2024-10-01,Salad,Healthy,24,1,0,10,0,0,12.4,10.2,260,5.5,72,71,71,0
2025-01-17,Coffee,Beverage,12,4,0,1,0,0,12.4,0.0,419,3.0,54,158,138,20
2025-08-21,Ice Cream,Dessert,72,3,0,8,0,0,17.7,2.0,315,4.0,114,111,111,0
2024-04-28,Coffee,Beverage,12,6,1,4,0,0,22.7,1.5,522,3.0,89,151,151,0
2024-01-31,Salad,Healthy,24,2,0,1,0,0,15.2,0.0,377,5.5,62,69,65,4
2024-08-19,Pizza Slice,FastFood,24,0,0,8,1,1,27.7,1.4,445,5.0,48,154,154,0
2025-05-14,Chicken Roll,Snack,24,2,0,5,0,0,8.1,3.3,392,3.5,107,154,136,18
2024-08-06,Salad,Healthy,24,1,0,8,0,1,27.7,7.7,366,5.5,19,111,111,0
2024-03-03,Chicken Roll,Snack,24,6,1,3,0,0,8.6,5.4,373,3.5,63,168,150,18
2025-10-25,Ice Cream,Dessert,72,5,1,10,0,0,10.4,1.1,521,4.0,102,117,117,0
2024-07-04,Ice Cream,Dessert,72,3,0,7,0,0,20.3,5.4,380,4.0,60,137,137,0
2025-07-28,Salad,Healthy,24,0,0,7,0,1,22.0,0.0,256,5.5,74,87,87,0
2025-02-07,Coffee,Beverage,12,4,0,2,0,0,4.8,0.0,381,3.0,44,123,122,1
2024-05-11,Chicken Roll,Snack,24,5,1,5,0,0,8.6,0.0,594,3.5,19,170,150,20
2024-08-10,Sandwich,Bakery,48,5,1,8,0,0,10.7,4.8,469,4.5,107,136,127,9
2025-06-28,Salad,Healthy,24,5,1,6,0,0,16.4,0.0,482,5.5,47,117,98,19
2025-04-15,Pizza Slice,FastFood,24,1,0,4,0,0,15.5,7.6,261,5.0,75,100,100,0
2024-10-24,Ice Cream,Dessert,72,3,0,10,0,0,7.7,3.7,364,4.0,88,137,130,7
2024-09-10,Chicken Roll,Snack,24,1,0,9,0,0,17.0,7.4,377,3.5,57,120,106,14
2024-04-26,Salad,Healthy,24,4,0,4,0,0,23.2,2.5,391,5.5,42,81,69,12
2025-04-24,Chicken Roll,Snack,24,3,0,4,0,0,28.1,0.0,230,3.5,49,111,111,0
2024-06-23,Pizza Slice,FastFood,24,6,1,6,0,0,19.0,8.6,529,5.0,42,150,150,0
2025-08-09,Ice Cream,Dessert,72,5,1,8,0,1,23.9,0.0,411,4.0,36,178,155,23
2025-10-08,Chicken Roll,Snack,24,2,0,10,0,0,15.4,2.5,290,3.5,27,131,109,22
2025-12-23,Chicken Roll,Snack,24,1,0,12,0,0,18.7,5.8,310,3.5,45,116,116,0
2025-08-15,Chicken Roll,Snack,24,4,0,8,1,0,15.1,9.8,433,3.5,93,147,129,18
2025-01-08,Sandwich,Bakery,48,2,0,1,0,0,24.4,0.0,265,4.5,27,91,91,0
2024-12-10,Salad,Healthy,24,1,0,12,0,0,20.9,1.3,264,5.5,56,60,60,0
2024-05-23,Burger,FastFood,24,3,0,5,0,0,23.0,5.0,310,6.0,63,124,106,18
2024-11-03,Ice Cream,Dessert,72,6,1,11,0,1,20.8,0.0,500,4.0,66,155,155,0
2024-04-15,Salad,Healthy,24,0,0,4,0,0,27.1,0.0,266,5.5,98,71,71,0
2024-08-26,Salad,Healthy,24,0,0,8,0,0,24.6,2.3,406,5.5,102,109,85,24
2025-02-05,Pizza Slice,FastFood,24,2,0,2,0,0,13.9,0.0,368,5.0,18,107,107,0
2024-04-22,Ice Cream,Dessert,72,0,0,4,0,0,13.9,6.5,331,4.0,119,132,113,19
2024-05-24,Pizza Slice,FastFood,24,4,0,5,0,0,16.5,8.8,313,5.0,45,92,92,0
2025-07-29,Salad,Healthy,24,1,0,7,0,0,6.2,0.2,398,5.5,18,101,95,6
2025-12-03,Burger,FastFood,24,2,0,12,0,0,27.7,0.8,343,6.0,69,115,115,0
2025-07-08,Coffee,Beverage,12,1,0,7,0,0,13.9,5.4,346,3.0,16,125,113,12
2025-07-11,Burger,FastFood,24,4,0,7,0,0,16.9,0.0,361,6.0,46,121,121,0
2025-04-27,Coffee,Beverage,12,6,1,4,0,0,32.4,1.1,509,3.0,51,159,159,0
2025-11-03,Coffee,Beverage,12,0,0,11,0,1,18.0,4.5,302,3.0,19,153,146,7
2024-02-13,Sandwich,Bakery,48,1,0,2,0,0,10.8,2.2,385,4.5,36,79,79,0
2024-09-06,Ice Cream,Dessert,72,4,0,9,0,0,30.9,4.3,370,4.0,68,157,134,23
2025-03-14,Bread,Bakery,48,4,0,3,0,0,2.4,10.6,206,2.5,66,113,101,12
2025-05-15,Sandwich,Bakery,48,3,0,5,0,0,24.6,4.1,278,4.5,46,66,63,3
2024-09-26,Salad,Healthy,24,3,0,9,0,0,16.2,9.5,404,5.5,27,103,80,23
2025-12-29,Burger,FastFood,24,0,0,12,0,0,14.8,2.6,386,6.0,52,118,116,2
2024-08-25,Sandwich,Bakery,48,6,1,8,0,1,14.4,7.6,358,4.5,31,129,129,0
2025-07-21,Burger,FastFood,24,0,0,7,0,1,9.9,3.2,308,6.0,115,149,149,0
2025-07-19,Ice Cream,Dessert,72,5,1,7,0,1,13.9,6.7,517,4.0,33,161,161,0
2025-08-17,Sandwich,Bakery,48,6,1,8,0,0,23.2,5.7,487,4.5,90,121,121,0
2024-03-16,Bread,Bakery,48,5,1,3,0,0,26.2,3.3,521,2.5,114,179,174,5
2025-03-18,Sandwich,Bakery,48,1,0,3,0,0,4.6,0.0,356,4.5,17,92,92,0
2025-08-07,Salad,Healthy,24,3,0,8,0,1,27.3,0.0,308,5.5,34,90,90,0
2024-03-24,Chicken Roll,Snack,24,6,1,3,0,0,9.4,1.5,393,3.5,19,117,117,0
2024-12-07,Coffee,Beverage,12,5,1,12,0,0,4.6,0.0,497,3.0,113,173,173,0
2025-11-01,Coffee,Beverage,12,5,1,11,0,1,8.0,1.5,460,3.0,84,173,173,0
2025-08-01,Sandwich,Bakery,48,4,0,8,0,1,9.5,6.5,330,4.5,33,108,107,1
2024-12-05,Ice Cream,Dessert,72,3,0,12,0,0,26.7,6.2,299,4.0,67,130,130,0
2024-12-11,Chicken Roll,Snack,24,2,0,12,0,1,12.8,1.9,371,3.5,23,132,119,13
2024-02-19,Bread,Bakery,48,0,0,2,0,0,29.3,0.0,255,2.5,89,125,115,10
2024-03-21,Salad,Healthy,24,3,0,3,0,0,21.8,0.9,324,5.5,68,69,69,0
2025-01-05,Chicken Roll,Snack,24,6,1,1,0,0,21.6,0.0,340,3.5,71,112,112,0
2024-01-12,Salad,Healthy,24,4,0,1,0,0,29.1,5.3,427,5.5,21,86,69,17
2024-08-01,Salad,Healthy,24,3,0,8,0,1,20.5,8.5,336,5.5,63,98,90,8
2025-02-23,Coffee,Beverage,12,6,1,2,0,0,11.6,7.2,406,3.0,46,156,156,0
2025-09-14,Salad,Healthy,24,6,1,9,0,0,22.9,3.5,404,5.5,114,80,80,0
2025-09-29,Sandwich,Bakery,48,0,0,9,0,0,9.0,2.1,292,4.5,40,98,98,0
2025-04-26,Sandwich,Bakery,48,5,1,4,0,0,16.9,5.5,553,4.5,93,125,125,0
2024-04-17,Pizza Slice,FastFood,24,2,0,4,0,0,17.2,7.3,370,5.0,21,100,100,0
2024-11-25,Bread,Bakery,48,0,0,11,0,0,24.1,4.2,320,2.5,74,153,140,13
2024-09-26,Chicken Roll,Snack,24,3,0,9,0,0,17.4,2.6,395,3.5,33,98,98,0
2024-08-26,Coffee,Beverage,12,0,0,8,0,0,10.9,2.2,212,3.0,100,147,135,12
2025-06-13,Pizza Slice,FastFood,24,4,0,6,0,0,8.5,5.7,321,5.0,45,115,100,15
2025-10-29,Sandwich,Bakery,48,2,0,10,0,0,19.8,0.0,325,4.5,60,117,97,20
2025-07-28,Coffee,Beverage,12,0,0,7,0,0,15.2,6.4,326,3.0,21,132,132,0
2024-12-27,Burger,FastFood,24,4,0,12,0,0,17.4,1.7,317,6.0,37,115,96,19
2024-01-16,Coffee,Beverage,12,1,0,1,0,0,20.2,0.0,395,3.0,69,122,122,0
2024-09-01,Salad,Healthy,24,6,1,9,0,0,11.8,0.4,435,5.5,43,133,119,14
2024-09-09,Coffee,Beverage,12,0,0,9,0,0,11.8,0.0,264,3.0,25,142,138,4
2025-10-27,Bread,Bakery,48,0,0,10,0,0,16.4,4.9,321,2.5,41,124,123,1
2024-10-19,Salad,Healthy,24,5,1,10,0,0,3.6,4.2,483,5.5,12,123,123,0
2024-02-16,Coffee,Beverage,12,4,0,2,1,0,29.7,5.2,454,3.0,58,155,155,0
2025-06-26,Burger,FastFood,24,3,0,6,0,1,17.0,0.0,352,6.0,103,134,117,17
2025-08-17,Ice Cream,Dessert,72,6,1,8,0,0,1.9,0.0,507,4.0,23,112,112,0
2025-05-25,Ice Cream,Dessert,72,6,1,5,0,0,17.0,0.0,471,4.0,47,159,159,0
2024-04-21,Coffee,Beverage,12,6,1,4,0,1,17.2,0.1,490,3.0,43,184,184,0
2025-08-04,Burger,FastFood,24,0,0,8,0,0,15.5,6.7,389,6.0,68,113,113,0
2025-10-21,Salad,Healthy,24,1,0,10,0,0,34.0,4.9,387,5.5,94,95,86,9
2025-01-28,Burger,FastFood,24,1,0,1,0,0,17.1,2.7,320,6.0,79,123,108,15
2025-10-24,Pizza Slice,FastFood,24,4,0,10,0,0,21.4,3.3,316,5.0,47,100,91,9
2025-06-16,Burger,FastFood,24,0,0,6,0,0,17.6,0.0,398,6.0,51,145,130,15
2025-03-21,Bread,Bakery,48,4,0,3,0,0,14.2,10.1,303,2.5,12,118,118,0
2024-04-12,Pizza Slice,FastFood,24,4,0,4,0,0,9.5,4.0,301,5.0,119,137,121,16
2024-05-17,Sandwich,Bakery,48,4,0,5,0,0,13.2,3.4,323,4.5,93,121,120,1
2024-03-27,Chicken Roll,Snack,24,2,0,3,0,1,10.2,6.0,357,3.5,77,132,108,24
2024-10-02,Chicken Roll,Snack,24,2,0,10,0,1,29.2,1.5,191,3.5,112,112,112,0
2025-06-09,Sandwich,Bakery,48,0,0,6,0,0,11.3,2.8,391,4.5,41,113,113,0
2025-12-26,Burger,FastFood,24,4,0,12,1,0,5.7,5.3,342,6.0,60,151,151,0
2024-05-13,Coffee,Beverage,12,0,0,5,0,0,33.9,6.8,257,3.0,51,131,131,0
2025-08-07,Sandwich,Bakery,48,3,0,8,0,1,31.8,0.0,358,4.5,10,133,111,22
2025-11-28,Coffee,Beverage,12,4,0,11,1,0,8.0,11.8,359,3.0,95,164,164,0
2025-05-16,Ice Cream,Dessert,72,4,0,5,0,0,13.8,1.5,416,4.0,51,113,113,0
2024-09-26,Coffee,Beverage,12,3,0,9,1,0,19.3,4.1,359,3.0,55,154,154,0
2025-09-28,Bread,Bakery,48,6,1,9,0,0,25.1,0.0,481,2.5,66,174,152,22
2025-03-31,Sandwich,Bakery,48,0,0,3,0,0,11.7,4.4,372,4.5,79,104,103,1
2024-08-04,Bread,Bakery,48,6,1,8,0,0,23.0,2.8,373,2.5,93,157,157,0
2024-07-19,Pizza Slice,FastFood,24,4,0,7,0,0,24.1,4.3,360,5.0,46,122,98,24
2025-08-20,Ice Cream,Dessert,72,2,0,8,0,0,14.9,6.4,251,4.0,30,125,124,1
2025-08-16,Chicken Roll,Snack,24,5,1,8,0,0,9.7,0.0,420,3.5,32,166,151,15
2025-11-02,Pizza Slice,FastFood,24,6,1,11,0,0,5.4,0.0,427,5.0,46,135,125,10
2025-09-25,Ice Cream,Dessert,72,3,0,9,0,0,17.0,4.1,330,4.0,14,119,119,0
2024-09-23,Bread,Bakery,48,0,0,9,0,0,19.9,5.0,394,2.5,49,172,151,21
2025-07-14,Burger,FastFood,24,0,0,7,0,0,21.7,0.9,321,6.0,90,113,113,0
2025-09-09,Chicken Roll,Snack,24,1,0,9,0,0,11.2,10.2,268,3.5,32,149,130,19
2025-02-10,Ice Cream,Dessert,72,0,0,2,0,0,27.7,1.9,353,4.0,103,119,114,5
2024-01-26,Sandwich,Bakery,48,4,0,1,0,0,13.7,0.0,348,4.5,79,118,98,20
2024-04-19,Coffee,Beverage,12,4,0,4,1,0,27.3,5.9,442,3.0,31,160,160,0
2024-03-06,Bread,Bakery,48,2,0,3,0,0,8.7,9.9,448,2.5,83,133,133,0
2025-10-03,Chicken Roll,Snack,24,4,0,10,0,0,18.1,5.3,241,3.5,111,121,121,0
2025-03-19,Chicken Roll,Snack,24,2,0,3,0,0,24.6,1.8,278,3.5,42,112,107,5
2025-08-18,Bread,Bakery,48,0,0,8,0,1,14.5,0.0,341,2.5,72,150,148,2
2025-04-18,Chicken Roll,Snack,24,4,0,4,0,0,30.1,3.7,255,3.5,52,114,114,0
2024-07-20,Sandwich,Bakery,48,5,1,7,0,0,17.4,7.8,459,4.5,73,137,131,6
2024-06-22,Pizza Slice,FastFood,24,5,1,6,0,0,23.2,1.4,337,5.0,31,123,122,1
2025-07-03,Chicken Roll,Snack,24,3,0,7,0,0,24.8,5.9,228,3.5,10,147,124,23
2024-01-27,Pizza Slice,FastFood,24,5,1,1,0,0,9.7,6.3,519,5.0,40,139,119,20
2024-10-28,Sandwich,Bakery,48,0,0,10,0,0,15.9,7.5,382,4.5,54,118,106,12
2024-07-23,Bread,Bakery,48,1,0,7,0,1,20.4,3.7,307,2.5,48,134,130,4
2024-07-20,Burger,FastFood,24,5,1,7,0,0,25.8,1.8,421,6.0,76,159,138,21
2024-12-25,Coffee,Beverage,12,2,0,12,0,0,23.4,13.2,384,3.0,16,164,140,24
2024-07-17,Ice Cream,Dessert,72,2,0,7,0,0,24.5,3.7,397,4.0,117,157,135,22
2024-12-14,Pizza Slice,FastFood,24,5,1,12,0,0,18.1,5.1,373,5.0,26,121,108,13
2024-11-18,Coffee,Beverage,12,0,0,11,0,0,15.6,5.7,397,3.0,55,157,157,0
2025-04-23,Pizza Slice,FastFood,24,2,0,4,1,0,18.6,0.0,345,5.0,56,142,127,15
2025-01-18,Sandwich,Bakery,48,5,1,1,0,0,7.6,4.9,408,4.5,97,120,115,5
2025-09-12,Sandwich,Bakery,48,4,0,9,0,0,18.2,5.2,390,4.5,67,117,102,15
2025-04-29,Chicken Roll,Snack,24,1,0,4,0,0,30.2,0.0,269,3.5,92,129,129,0
2024-12-07,Coffee,Beverage,12,5,1,12,0,0,32.4,5.5,485,3.0,98,155,148,7
2024-09-17,Burger,FastFood,24,1,0,9,0,0,10.5,1.5,421,6.0,82,96,96,0
2025-05-22,Ice Cream,Dessert,72,3,0,5,0,1,9.7,2.3,369,4.0,31,127,127,0
